op_type, op_index, network_size, n_connections, total_time
lookup, 8430, 2971, 7, 5.876126756271413
join, 8431, 2972, 329, 238.58566700911362
lookup, 8432, 2972, 6, 5.418239516309522
lookup, 8433, 2972, 10, 6.480572909828468
join, 8434, 2973, 319, 265.16953529659423
lookup, 8435, 2973, 8, 7.566763971643344
lookup, 8436, 2973, 8, 8.085789681658389
lookup, 8437, 2973, 8, 10.071329390222106
lookup, 8438, 2973, 6, 4.746819140037548
join, 8439, 2974, 313, 255.57920289591013
lookup, 8440, 2974, 9, 5.502899200477299
join, 8441, 2975, 311, 232.13325442498507
lookup, 8442, 2975, 6, 5.789330561280558
join, 8443, 2976, 314, 244.04288138098974
lookup, 8444, 2976, 10, 6.693586994533856
join, 8445, 2977, 307, 231.32849295945954
lookup, 8446, 2977, 7, 4.097997648245114
lookup, 8447, 2977, 10, 9.657746755009436
lookup, 8448, 2977, 7, 7.193910103655003
join, 8449, 2978, 326, 259.36903268296794
lookup, 8450, 2978, 9, 3.9865791064551193
lookup, 8451, 2978, 9, 6.987992282778734
join, 8452, 2979, 298, 236.000907012555
join, 8453, 2980, 312, 264.9324172713808
lookup, 8454, 2980, 7, 5.250891482204397
lookup, 8455, 2980, 8, 6.50613538422745
lookup, 8456, 2980, 7, 6.847015531516844
lookup, 8457, 2980, 9, 7.108327925419563
join, 8458, 2981, 297, 241.8618008849098
join, 8459, 2982, 317, 232.41613808142458
lookup, 8460, 2982, 9, 6.718981386224127
join, 8461, 2983, 296, 266.3748817703736
lookup, 8462, 2983, 6, 9.16874902953122
lookup, 8463, 2983, 9, 9.17983020076274
lookup, 8464, 2983, 7, 5.904313344694957
join, 8465, 2984, 328, 218.80250597438362
lookup, 8466, 2984, 8, 5.483486490993844
lookup, 8467, 2984, 9, 5.482466494082631
lookup, 8468, 2984, 9, 6.371309635916931
lookup, 8469, 2984, 8, 7.040693046949119
lookup, 8470, 2984, 10, 6.790981665881991
lookup, 8471, 2984, 9, 7.730946449743282
join, 8472, 2985, 300, 180.4921436796401
lookup, 8473, 2985, 9, 5.6772758113491175
lookup, 8474, 2985, 7, 2.138351423517357
lookup, 8475, 2985, 8, 5.9448635170193045
join, 8476, 2986, 315, 285.9084154467872
lookup, 8477, 2986, 5, 2.656448525171195
lookup, 8478, 2986, 6, 6.172531463935191
join, 8479, 2987, 293, 214.1305376343287
lookup, 8480, 2987, 5, 2.533117482639047
lookup, 8481, 2987, 8, 6.189906977448602
join, 8482, 2988, 324, 288.28848599109307
lookup, 8483, 2988, 9, 4.5147084457935
join, 8484, 2989, 308, 222.56039203065365
lookup, 8485, 2989, 9, 5.3787597950897705
join, 8486, 2990, 317, 241.64009278522042
lookup, 8487, 2990, 8, 7.088109172211585
lookup, 8488, 2990, 7, 4.45024574240771
lookup, 8489, 2990, 5, 4.743203530250152
join, 8490, 2991, 324, 228.90276194649084
lookup, 8491, 2991, 9, 4.618045691059538
lookup, 8492, 2991, 6, 5.423515017554614
lookup, 8493, 2991, 8, 3.3912982217231047
join, 8494, 2992, 330, 318.6664435181799
join, 8495, 2993, 323, 299.32648512764115
join, 8496, 2994, 301, 228.8806232334333
join, 8497, 2995, 341, 264.4210915831008
lookup, 8498, 2995, 6, 3.176787659183891
lookup, 8499, 2995, 9, 6.258642081887101
join, 8500, 2996, 294, 268.97474018969405
lookup, 8501, 2996, 8, 3.5099657974279084
lookup, 8502, 2996, 10, 6.680384158835068
lookup, 8503, 2996, 7, 3.9734847079931948
lookup, 8504, 2996, 7, 8.731425079679436
join, 8505, 2997, 320, 276.40270805270285
join, 8506, 2998, 319, 225.80593723494317
lookup, 8507, 2998, 9, 9.810804236356903
join, 8508, 2999, 290, 241.52013713867092
lookup, 8509, 2999, 8, 6.7423737569048185
join, 8510, 3000, 322, 268.19112985315155
lookup, 8511, 3000, 6, 5.3535651159482125
lookup, 8512, 3000, 6, 5.4875143044951935
lookup, 8513, 3000, 10, 6.479357637848293
